dt_ymd,city_id,order_cnt_sum,order_infos_cnt_sum
20160314,3301,1322,1601
20160413,1101,11806,12431
20160417,1401,41,45
20160420,3201,883,991
20160523,1301,12,12
20160624,3703,1,1
20160707,3301,1690,1966
20160710,5101,1655,1783
20160711,2102,26,28
20160806,1101,17342,18811
20160813,3201,438,486
20160820,5301,4,4
20160916,1301,23,30
20160927,3701,149,151
20161003,5001,378,392
20161007,5301,6,6
20161106,3101,3828,3987
20161209,1201,788,973
20161216,3301,3083,3435
20161220,2102,54,60
20170126,3101,3248,3310
20170204,3702,13,13
20170302,4501,218,224
20170311,4419,31,39
20170401,2301,197,208
20170416,5001,994,1028
20170519,3101,16093,16845
20170522,3205,30,34
20170629,3301,2949,3202
20170704,4419,19,31
20170728,1101,45102,46364
20170801,4401,991,1004
20170809,5001,1011,1025
20170812,5105,3,3
20170915,3205,50,52
20171015,3307,12,14
20171028,3101,14370,14959
20171031,3205,49,55
20171106,3702,15,15
20171118,1407,14,14
20171125,5203,1,1
20171204,4501,902,925
20171213,4419,70,75
20171223,4306,10,10
20171228,3303,245,246
20180102,3204,88,88
20180107,2201,39,39
20180114,4301,63,63
20180115,1302,11,11
20180116,420607,74,102
20180118,4601,77,77
20180122,3402,138,145
20180126,3702,136,136
20180213,2101,210,210
20180220,4201,141,142
20180224,4501,761,771
20180227,4408,24,24
20180306,3706,21,21
20180314,4503,5,5
20180321,3211,37,37
20180322,3604,36,41
20180322,4452,280,280
20180323,2301,225,226
20180330,4401,3102,3301
20180404,6201,1,1
20180405,3202,80,95
20180407,4412,31,31
20180408,6501,87,99
20180409,3502,238,238
20180411,3213,40,40
20180420,4403,3855,4011
20180428,3307,44,44
20180507,4301,325,325
20180508,1302,888,895
20180509,420607,337,354
20180510,4405,481,486
20180510,6101,1117,1212
20180514,6401,305,345
20180515,3402,195,231
20180519,3702,115,115
20180521,5109,4,4
20180525,3713,300,318
20180601,1408,246,246
20180606,2101,411,411
20180609,3704,52,52
20180611,3415,186,186
20180611,5111,100,105
20180613,4201,784,815
20180615,3715,92,92
20180616,4108,69,70
20180617,4501,2497,2558
20180620,6301,68,68
20180621,3302,200,206
20180624,3209,299,299
20180626,4419,273,282
20180628,3509,154,155
20180701,5113,547,553
20180702,2114,34,34
20180703,4203,67,67
20180705,3717,633,633
20180706,4110,532,541
20180707,4503,530,534
20180708,1504,844,844
20180711,3304,24,24
20180714,3211,165,165
20180715,3604,74,76
20180715,4452,1061,1072
20180716,2301,237,238
20180722,2312,301,301
20180723,4401,3290,3390
20180724,1402,1,1
20140612,3101,6,6
20140722,3301,1,1
20140821,1101,26,26
20141008,1101,39,39
20141121,3101,31,31
20141231,3301,29,29
20150101,4401,16,16
20150325,5101,135,147
20150428,3201,13,13
20150608,3205,57,58
20150718,5101,924,977
20150824,5001,630,630
20150927,3101,4257,4535
20150930,3205,451,467
20151003,4401,851,864
20151102,2201,26,26
20151110,1302,2,2
20151117,3205,576,669
20151121,3702,12,12
20151227,5101,2289,2436
20151228,2102,17,17
20160113,4403,1051,1250
20160122,2201,139,195
20160130,1302,8,8
20160203,6101,143,143
20160306,4201,178,229
20160314,3302,5,5
20160319,4419,23,28
20160409,2301,103,103
20160412,4101,13,13
20160416,4401,315,325
20160420,3202,21,23
20160423,6501,29,29
20160424,3502,19,19
20160506,4403,1108,1475
20160515,2201,96,102
20160522,4301,29,31
20160523,1302,1,1
20160621,2101,74,76
20160707,3302,6,6
20160731,2301,91,91
20160805,4101,27,27
20160809,4401,995,1064
20160813,3202,22,22
20160816,6501,41,42
20160817,3502,15,16
20160908,2201,218,249
20160915,4301,47,59
20160916,1302,1,1
20160927,3702,11,11
20161015,4403,912,1074
20161024,2201,174,185
20161031,4301,70,70
20161105,6101,99,118
20161130,2101,123,123
20161208,4201,210,232
20161216,3302,14,14
20170103,1301,31,31
20170114,3701,266,267
20170125,6101,104,106
20170204,3703,2,2
20170228,4201,152,163
20170428,4403,1678,1872
20170507,3701,215,220
20170518,6101,139,148
20170602,1201,752,913
20170629,3302,25,25
20170712,1401,275,280
20170727,4101,16,16
20171005,1301,26,27
20171012,3401,94,104
20171016,3701,433,435
20171023,4105,18,18
20171027,6101,346,351
20171106,3703,4,4
20171111,1201,1484,1658
20171128,5111,6,6
20171213,6540,103,105
20171221,1401,310,310
20171228,3304,4,4
20180102,3205,220,230
20180106,3505,7,7
20180125,3310,41,41
20180126,3703,11,11
20180131,1201,1589,1705
20180204,4304,521,521
20180209,3301,4710,5139
20180212,5101,7362,7588
20180213,2102,704,794
20180227,4409,87,87
20180308,1101,61080,66724
20180315,3201,745,782
20180319,3501,255,255
20180321,3212,241,241
20180322,4453,23,23
20180322,5301,407,413
20180403,4113,318,319
20180405,3203,15,15
20180407,4413,290,294
20180409,3503,272,285
20180412,3607,190,191
20180412,5303,40,40
20180418,1301,303,311
20180420,4404,17,17
20180421,3101,17090,17808
20180425,3401,458,458
20180429,3701,313,316
20180502,3609,17,17
20180507,4302,8,8
20180510,4406,123,123
20180511,1407,1,1
20180518,3310,218,221
20180519,3703,359,368
20180524,1201,1666,1819
20180525,3714,199,200
20180526,4107,215,215
20180528,1501,43,43
20180531,3301,6143,6693
20180605,3405,71,75
20180605,5101,11560,11680
20180606,2102,756,779
20180609,3705,42,42
20180611,3416,133,133
20180615,3716,37,37
20180616,4109,1,1
20180617,4502,507,514
20180621,3303,424,442
20180624,3210,211,235
20180625,4451,583,583
20180626,4420,183,187
20180626,6540,180,189
20180630,1101,60919,67255
20180701,5114,1,1
20180704,532901,41,41
20180707,4504,8,8
20180708,1505,12,12
20180708,3201,512,533
20180708,522601,2,2
20180711,3305,123,123
20180711,5001,1961,1976
20180714,3212,717,719
20180715,4453,355,355
20180715,5301,634,657
20180716,2302,144,146
20180723,4402,13,13
20140824,4401,1,1
20140914,4403,3,3
20141030,4403,2,2
20150302,3301,22,22
20150401,1101,1352,1451
20150801,3201,442,494
20150926,6101,83,91
20151020,1301,91,91
20151031,3701,53,53
20151204,3301,1923,2295
20160114,3101,3868,4130
20160217,1201,255,342
20160224,3301,744,897
20160323,1101,12799,13614
20160327,1401,44,49
20160330,3201,617,750
20160404,5001,389,409
20160507,3101,5501,6189
20160510,3205,79,100
20160617,3301,1682,1890
20160620,5101,1840,1977
20160621,2102,26,30
20160716,1101,17494,18995
20160723,3201,766,927
20160730,5301,4,4
20160826,1301,20,23
20160903,3205,48,54
20160927,3703,4,4
20161016,3101,3670,3800
20161119,1201,647,839
20161126,3301,1874,2303
20161130,2102,48,51
20161201,4419,13,18
20161225,1101,31691,35278
20161229,1401,132,144
20170102,4301,21,21
20170103,1302,1,1
20170114,3702,8,8
20170201,2101,22,22
20170212,4501,143,146
20170221,4419,30,32
20170311,2301,176,186
20170326,5001,631,655
20170429,3101,5939,6115
20170507,3702,13,13
20170601,4201,351,381
20170605,4501,345,376
20170614,4419,17,28
20170704,2301,243,250
20170711,4401,974,1002
20170719,5001,1155,1182
20170722,5105,7,7
20170801,4403,1345,1408
20170809,3307,8,10
20170810,2201,92,92
20170825,3205,48,48
20170919,5203,6,6
20171004,4301,52,52
20171005,1302,3,3
20171016,3702,8,8
20171028,1407,15,20
20171103,2101,191,191
20171110,4201,977,986
20171114,4501,831,861
20171123,4419,75,79
20171212,3604,11,11
20171213,2301,555,555
20171220,4401,2747,2798
20171228,5001,1778,1801
20171231,5105,1,1
20180104,4416,12,12
20180106,3506,18,18
20180123,2101,146,146
20180130,4201,650,657
20180209,3302,53,58
20180307,4101,426,493
20180310,4205,51,51
20180315,3202,32,37
20180317,4412,48,48
20180318,6501,84,103
20180319,3502,233,233
20180330,4403,3643,3806
20180403,4114,6,6
20180405,3204,795,828
20180407,4414,422,422
20180417,4301,331,331
20180418,1302,731,731
20180419,420607,372,382
20180420,4405,416,420
20180420,6101,1022,1073
20180424,6401,304,332
20180425,3402,310,316
20180429,3702,103,104
20180508,1304,166,166
20180510,4407,96,100
20180511,1408,55,55
20180516,2101,324,324
20180519,3704,27,27
20180521,5111,47,48
20180523,4201,797,824
20180525,3715,41,41
20180526,4108,9,9
20180527,4501,1645,1681
20180530,6301,71,71
20180531,3302,286,308
20180601,1410,25,25
20180606,2103,149,149
20180609,3706,60,62
20180611,5113,403,405
20180613,4203,7,7
20180615,3717,562,564
20180616,4110,316,322
20180617,4503,554,560
20180618,1504,690,690
20180621,3304,7,7
20180624,3211,186,188
20180625,3604,38,38
20180625,4452,785,793
20180626,2301,288,288
20180701,5115,66,66
20180703,4205,379,395
20180707,4505,80,80
20180707,6201,412,412
20180708,3202,552,567
20180711,3306,161,163
20180714,3213,850,851
20180723,4403,3788,3863
20180724,1404,4,4
20140409,1101,4,4
20140731,1101,32,32
20140915,3101,15,15
20141031,3101,32,32
20141215,5101,10,10
20150101,4403,16,16
20150404,4401,28,28
20150518,3205,27,27
20150628,5101,488,523
20150915,3702,6,6
20151003,4403,1413,1460
20151012,2201,1,1
20151027,3205,446,483
20151031,3702,23,23
20151204,3302,9,9
20151209,4419,17,18
20160102,3701,44,47
20160113,6101,111,123
20160209,2101,9,9
20160216,4201,121,147
20160224,3302,4,4
20160229,4419,20,25
20160319,2301,59,59
20160322,4101,12,12
20160326,4401,369,385
20160330,3202,24,24
20160416,4403,893,1051
20160425,2201,140,180
20160506,6101,136,147
20160531,2101,85,87
20160609,4201,140,151
20160617,3302,14,14
20160715,4101,30,30
20160719,4401,321,333
20160723,3202,15,16
20160726,6501,49,50
20160727,3502,22,22
20160809,4403,1639,2054
20160818,2201,143,160
20160825,4301,43,44
20160826,1302,3,3
20160924,2101,71,71
20161004,3701,97,98
20161015,6101,110,121
20161118,4201,221,247
20161126,3302,12,12
20161224,4101,61,61
20161228,4401,447,460
20170201,2102,21,21
20170303,3201,701,776
20170310,5301,4,4
20170406,1301,28,28
20170417,3701,249,250
20170428,6101,172,184
20170507,3703,4,4
20170512,1201,911,1210
20170622,1401,284,293
20170703,5301,18,18
20170802,3101,13309,13556
20170806,3401,35,36
20170905,1201,771,866
20170912,3301,3313,3571
20171016,3703,3,3
20171021,1201,1008,1161
20171102,5101,9644,9800
20171103,2102,380,399
20171123,6540,77,77
20171205,3201,1034,1083
20171209,3501,218,218
20171212,5301,67,67
20180106,5203,44,44
20180114,4304,210,210
20180119,3301,4407,4799
20180122,5101,8814,8998
20180123,2102,674,722
20180204,4306,167,168
20180209,3303,341,341
20180218,1101,5661,6050
20180225,3201,358,374
20180302,5105,2,2
20180313,4113,185,187
20180317,4413,303,308
20180319,3503,304,311
20180322,3607,4,4
20180328,1301,172,178
20180330,4404,22,22
20180331,3101,13749,14431
20180401,4601,517,517
20180403,4115,80,80
20180405,3205,880,910
20180407,4415,258,258
20180409,3505,98,98
20180409,5201,191,191
20180420,4406,145,145
20180421,1407,2,2
20180428,3310,233,244
20180429,3703,369,370
20180502,3611,110,110
20180507,4304,704,731
20180508,1305,181,181
20180508,522401,38,38
20180510,4408,177,177
20180510,6104,101,101
20180515,3405,50,50
20180515,5101,11765,11919
20180516,2102,720,744
20180525,3716,8,8
20180527,4502,273,273
20180531,3303,429,439
20180609,3707,500,501
20180614,532901,38,38
20180618,3201,751,798
20180621,3305,51,51
20180621,5001,2169,2179
20180624,3212,721,727
20180625,4453,295,295
20180625,5301,439,447
20180626,2302,141,141
20180706,4113,672,676
20180708,3203,370,374
20180711,3307,18,18
20180715,3607,593,593
20180715,5303,187,187
20180720,522201,20,20
20180723,4404,53,73
20180724,3101,179,179
20140824,4403,2,2
20150102,3101,34,34
20150212,3301,65,65
20150311,1101,750,759
20150512,NULL,1,2
20150605,3301,470,480
20150704,1101,5006,5268
20150711,3201,196,222
20150920,1201,432,552
20151004,3101,2423,2520
20151107,1201,717,1092
20151114,3301,2009,2346
20151213,1101,14738,15632
20151217,1401,23,32
20151220,3201,654,839
20160102,3702,30,30
20160127,1201,284,372
20160208,5101,338,355
20160209,2102,5,5
20160314,5001,460,505
20160417,3101,2541,2710
20160420,3205,110,143
20160527,3301,1802,2136
20160530,5101,1687,1804
20160531,2102,37,40
20160602,4419,10,12
20160626,1101,16324,17596
20160707,5001,786,825
20160813,3205,39,40
20160923,5101,2341,2449
20160924,2102,19,20
20161004,3702,8,8
20161029,1201,593,698
20161102,4501,98,102
20161111,4419,40,47
20161201,2301,211,240
20161216,5001,1029,1052
20170111,2101,95,95
20170122,4501,197,197
20170131,4419,3,3
20170221,2301,154,170
20170303,3202,32,32
20170306,6501,36,43
20170307,3502,31,31
20170405,4301,47,47
20170406,1302,1,1
20170417,3702,10,10
20170504,2101,115,115
20170511,4201,294,321
20170515,4501,347,386
20170524,4419,20,21
20170614,2301,209,217
20170621,4401,983,1003
20170629,5001,1219,1227
20170711,4403,1434,1535
20170720,2201,106,110
20170801,6101,192,213
20170829,5203,4,4
20170904,4201,867,868
20170908,4501,1001,1049
20170912,3302,10,10
20170917,4419,29,29
20171013,2101,166,166
20171020,4201,848,857
20171024,4501,733,767
20171122,3604,9,9
20171123,2301,475,484
20171130,4401,2614,2650
20171205,3202,14,15
20171208,6501,40,45
20171209,3502,189,189
20171220,4403,3125,3232
20171228,3307,47,47
20180103,3601,89,89
20180104,4418,2,2
20180109,5111,4,4
20180119,3302,15,15
20180202,1401,369,371
20180204,4307,113,113
20180209,3304,13,13
20180217,4101,4,4
20180220,4205,5,5
20180225,3202,7,7
20180227,4412,16,16
20180228,6501,68,73
20180307,4103,785,832
20180315,3204,326,333
20180317,4414,266,266
20180327,4301,298,298
20180328,1302,544,545
20180329,420607,323,336
20180330,4405,331,337
20180330,6101,437,502
20180403,4116,136,136
20180405,3206,238,238
20180407,4416,463,463
20180409,3506,189,189
20180418,1304,135,135
20180420,4407,25,25
20180426,2101,349,349
20180429,3704,9,9
20180507,4305,125,125
20180508,1306,224,268
20180510,4409,428,428
20180510,6105,325,325
20180516,2103,75,75
20180519,3706,48,48
20180521,5113,256,263
20180525,3717,296,298
20180526,4110,241,242
20180527,4503,369,374
20180528,1504,243,243
20180531,3304,3,3
20180602,3501,370,372
20180605,3408,141,154
20180609,3708,606,607
20180611,5115,44,44
20180613,4205,307,324
20180617,6201,369,369
20180618,3202,550,562
20180621,3306,86,86
20180624,3213,640,645
20180701,1301,762,784
20180701,5117,5,5
20180706,4114,524,528
20180708,3204,685,723
20180711,3308,158,158
20180712,3701,345,346
20180715,3608,121,121
20180715,5304,120,120
20180723,4405,621,630
20180723,6101,627,729
20140616,5101,3,3
20140825,3101,11,11
20141125,5101,14,14
20150314,4401,30,30
20150404,4403,55,57
20150428,3205,10,10
20150707,4401,355,360
20150912,2101,56,56
20151003,6101,69,71
20151106,4201,598,712
20151114,3302,2,2
20151119,4419,10,11
20151209,2301,64,67
20151212,4101,11,11
20151216,4401,713,764
20151220,3202,30,30
20151224,3502,32,33
20160119,2101,190,205
20160126,4201,205,247
20160229,2301,50,50
20160326,4403,888,1091
20160405,3701,53,54
20160416,6101,97,114
20160519,4201,341,357
20160527,3302,3,3
20160610,1401,34,34
20160625,4101,12,12
20160629,4401,456,471
20160719,4403,583,698
20160728,2201,105,110
20160809,6101,380,441
20161028,4201,295,324
20161228,4403,1036,1201
20170107,3301,2099,2527
20170110,5101,3986,4237
20170111,2102,58,62
20170206,1101,20529,21736
20170213,3201,864,926
20170220,5301,8,8
20170316,1301,25,25
20170327,3701,206,208
20170417,3703,1,1
20170422,1201,654,801
20170503,5101,4109,4249
20170504,2102,109,127
20170606,3201,886,940
20170613,5301,13,13
20170709,1301,14,14
20170712,3101,13620,13903
20170815,1201,686,773
20170822,3301,3349,3661
20170912,3303,39,39
20170921,1101,68677,70166
20170925,1401,270,271
20171009,3301,3056,3197
20171012,5101,7542,7664
20171013,2102,327,357
20171108,1101,57298,58396
20171115,3201,1000,1019
20171119,3501,121,122
20171122,5301,75,75
20171218,1301,63,65
20171221,3101,24495,25174
20171225,3401,266,283
20171229,3701,627,637
20180104,4419,85,85
20180114,4306,87,91
20180119,3303,262,266
20180128,1101,45646,49463
20180201,4401,2166,2312
20180209,5001,1983,1997
20180212,5105,2,2
20180223,4113,89,89
20180227,4413,203,204
20180311,4601,256,256
20180315,3205,582,607
20180317,4415,228,228
20180319,3505,20,21
20180319,5201,100,100
20180330,4406,134,134
20180331,1407,2,2
20180407,4417,290,290
20180409,5203,27,27
20180412,3611,40,40
20180417,4304,722,749
20180418,1305,93,93
20180418,522401,6,6
20180420,4408,161,161
20180420,6104,3,3
20180425,5101,11630,11748
20180426,2102,660,691
20180507,4306,356,364
20180519,3707,301,301
20180524,532901,8,8
20180528,3201,956,972
20180531,3305,2,2
20180531,5001,2185,2188
20180601,6501,186,218
20180602,3502,229,229
20180605,5105,2,2
20180606,2106,76,77
20180609,3709,157,157
20180616,4113,753,756
20180618,3203,283,286
20180621,3307,19,19
20180625,3607,493,493
20180625,5303,180,180
20180701,1302,1684,1686
20180702,420607,454,478
20180704,4601,827,828
20180706,4115,481,488
20180708,3205,751,783
20180712,3702,131,139
20180715,3609,287,287
20180716,2306,113,113
20180723,4406,187,189
20180724,1407,1,1
20141102,3301,2,2
20141201,1101,69,69
20150122,3301,27,27
20150221,1101,27,27
20150405,3101,125,127
20150508,1201,74,80
20150515,3301,338,340
20150614,1101,3641,3907
20150621,3201,52,54
20150801,3205,310,311
20150830,1201,322,361
20150908,3301,1433,1575
20150911,5101,2589,2725
20151017,1201,595,800
20151024,3301,1873,2121
20151123,1101,18419,18918
20151127,1401,33,35
20151130,3201,484,610
20151204,5001,1272,1396
20160110,4501,24,24
20160118,5101,1856,1954
20160119,2102,13,13
20160224,5001,462,499
20160327,3101,2186,2376
20160330,3205,132,152
